#{"t_start": 1788182106.9921272, "env_id": "None"}
r,l,t
-77.478388,3,4.248608
122.521612,1,4.25065
-125.0,1,4.252633
-125.0,1,4.254648
-25.0,2,4.258405
-42.990713,2,4.261924
-25.0,2,4.265523
122.521612,1,4.267505
57.009287,1,4.269425
-42.990713,1,4.271311
-10.23455,1,4.273243
122.521612,1,4.275123
-25.0,2,4.278697
-110.23455,2,4.282338
175.0,4,4.289012
57.009287,1,4.291035
155.277774,1,4.292957
89.76545,1,4.294914
-10.23455,2,4.29869
-25.0,2,4.302332
89.76545,1,4.304336
155.277774,1,4.306323
22.521612,2,4.309886
-125.0,1,4.31183
89.76545,1,4.313747
22.521612,1,4.315694
155.277774,1,4.318073
155.277774,1,4.320092
-125.0,1,4.322028
-110.23455,3,4.327116
-144.722226,3,4.332157
-10.23455,2,4.335593
-77.478388,3,4.340586
155.277774,1,4.342541
-110.23455,3,4.347432
122.521612,1,4.349307
22.521612,1,4.351234
89.76545,1,4.35307
89.76545,1,4.354978
-110.23455,3,4.35996
155.277774,1,4.361878
155.277774,1,4.363763
57.009287,1,4.365642
-110.23455,3,4.370913
57.009287,1,4.372776
55.277774,2,4.376197
75.0,3,4.381206
155.277774,1,4.383186
122.521612,1,4.38509
55.277774,2,4.388647
-425.0,4,4.395345
55.277774,1,4.397329
-25.0,2,4.400774
55.277774,1,4.402692
-10.23455,2,4.406434
-125.0,1,4.408464
57.009287,1,4.410627
122.521612,1,4.412686
122.521612,1,4.414841
-25.0,2,4.418947
-125.0,1,4.421773
122.521612,1,4.424557
-42.990713,1,4.427472
-210.23455,3,4.434308
-25.0,2,4.438934
155.277774,1,4.441259
-10.23455,2,4.445532
89.76545,1,4.447724
22.521612,1,4.449984
55.277774,2,4.454741
122.521612,1,4.457355
-125.0,1,4.459743
-110.23455,3,4.465866
22.521612,2,4.470299
122.521612,1,4.472951
155.277774,1,4.475503
-142.990713,2,4.479794
89.76545,1,4.481895
-44.722226,2,4.486003
57.009287,1,4.488322
122.521612,1,4.69709
55.277774,2,4.700702
155.277774,1,4.702476
-125.0,1,4.70429
-42.990713,2,4.707756
55.277774,2,4.711028
122.521612,1,4.712897
-125.0,1,4.714742
89.76545,1,4.716581
-125.0,1,4.71838
55.277774,2,4.722397
57.009287,1,4.724648
57.009287,1,4.726951
89.76545,1,4.729077
-425.0,4,4.735992
122.521612,1,4.737885
-25.0,2,4.741323
57.009287,1,4.743217
-210.23455,3,4.748364
-10.23455,2,4.751871
57.009287,1,4.753631
-110.23455,3,4.758574
-42.990713,2,4.761906
-125.0,1,4.763837
57.009287,1,4.765731
155.277774,1,4.767698
-125.0,1,4.769703
89.76545,1,4.771669
89.76545,1,4.773708
-42.990713,2,4.777356
122.521612,1,4.779281
22.521612,2,4.782988
-42.990713,2,4.786527
89.76545,1,4.788741
-125.0,1,4.791036
122.521612,1,4.7932
155.277774,1,4.795291
-42.990713,2,4.799031
89.76545,1,4.80104
89.76545,1,4.802971
-25.0,2,4.806495
-110.23455,3,4.811805
89.76545,1,4.81389
-110.23455,2,4.817575
-77.478388,3,4.822663
122.521612,1,4.82461
89.76545,1,4.826642
-210.23455,3,4.831753
122.521612,1,4.833683
-110.23455,3,4.838744
122.521612,1,4.840631
-125.0,1,4.842526
89.76545,1,4.844369
55.277774,2,4.847892
89.76545,1,4.849884
55.277774,2,4.853598
57.009287,1,4.855486
75.0,3,4.86056
89.76545,1,4.862454
-10.23455,1,4.864291
57.009287,1,4.866112
122.521612,1,4.86802
155.277774,1,4.870102
57.009287,1,4.872012
57.009287,1,4.873881
122.521612,1,4.875835
55.277774,2,4.879292
55.277774,1,4.881194
57.009287,1,4.883127
122.521612,1,4.884996
22.521612,1,4.88696
-110.23455,3,4.892138
89.76545,1,4.894152
122.521612,1,4.896191
89.76545,1,4.898249
-25.0,2,4.902467
89.76545,1,4.905783
155.277774,1,4.908309
122.521612,1,4.910769
-25.0,2,4.914895
-125.0,1,4.917026
155.277774,1,4.919081
122.521612,1,4.921144
-125.0,1,4.923197
122.521612,1,4.925285
89.76545,1,4.927241
155.277774,1,4.929344
22.521612,1,4.931348
-10.23455,1,4.93336
-25.0,2,4.936847
122.521612,1,4.938747
-10.23455,2,4.9423
-125.0,1,4.944181
89.76545,1,4.946115
89.76545,1,4.947987
155.277774,1,4.949953
-25.0,2,4.953484
55.277774,2,4.956984
-25.0,2,4.960449
-10.23455,2,4.963751
-125.0,1,4.96559
-10.23455,1,4.967418
122.521612,1,4.969293
155.277774,1,4.971216
57.009287,1,4.973118
-10.23455,2,4.976626
155.277774,1,4.978507
122.521612,1,4.980422
-125.0,1,4.98221
22.521612,1,4.984043
122.521612,1,4.985919
-42.990713,1,4.987728
-125.0,1,4.989653
-125.0,1,4.991587
-125.0,1,4.99351
-10.23455,1,4.995361
57.009287,1,4.997289
155.277774,1,4.999192
155.277774,1,5.001135
155.277774,1,5.003
22.521612,1,5.004899
-10.23455,1,5.006798
55.277774,2,5.010341
-10.23455,2,5.013841
155.277774,1,5.015735
122.521612,1,5.017448
89.76545,1,5.019293
-242.990713,3,5.024248
155.277774,1,5.026164
-425.0,4,5.032734
89.76545,1,5.034695
89.76545,1,5.0366
155.277774,1,5.038451
55.277774,1,5.040379
155.277774,1,5.042285
55.277774,2,5.045757
-10.23455,1,5.047577
75.0,3,5.052523
57.009287,1,5.05453
57.009287,1,5.056379
155.277774,1,5.058329
-177.478388,3,5.063379
-25.0,2,5.066796
-125.0,1,5.068684
122.521612,1,5.072184
-125.0,1,5.075514
89.76545,1,5.078943
122.521612,1,5.081429
122.521612,1,5.083372
122.521612,1,5.08523
122.521612,1,5.087086
-142.990713,3,5.092097
122.521612,1,5.093971
122.521612,1,5.095863
-125.0,1,5.097719
-142.990713,3,5.102713
-42.990713,1,5.104569
122.521612,1,5.106438
22.521612,1,5.108265
-310.23455,4,5.114806
-25.0,2,5.118977
57.009287,1,5.121288
-42.990713,1,5.123507
-42.990713,2,5.127235
55.277774,1,5.129327
-125.0,1,5.131365
89.76545,1,5.133379
-25.0,2,5.136995
-77.478388,2,5.140449
-125.0,1,5.142277
-25.0,2,5.146051
22.521612,2,5.149919
-110.23455,2,5.153597
-42.990713,1,5.155588
155.277774,1,5.157581
-425.0,4,5.164124
122.521612,1,5.16593
122.521612,1,5.167755
-10.23455,2,5.17116
-425.0,4,5.177783
155.277774,1,5.179669
-44.722226,2,5.182881
89.76545,1,5.18471
22.521612,1,5.186484
122.521612,1,5.188293
-10.23455,2,5.191667
155.277774,1,5.19361
-125.0,1,5.19548
-142.990713,2,5.198941
155.277774,1,5.200753
22.521612,1,5.202565
122.521612,1,5.204377
122.521612,1,5.206261
175.0,4,5.212638
55.277774,1,5.214599
155.277774,1,5.21648
-42.990713,2,5.219897
122.521612,1,5.221803
57.009287,1,5.223675
-125.0,1,5.225443
22.521612,2,5.228651
-44.722226,3,5.233473
22.521612,1,5.235422
57.009287,1,5.237277
89.76545,1,5.23917
22.521612,1,5.240996
55.277774,2,5.244367
-125.0,1,5.246135
55.277774,1,5.248046
57.009287,1,5.249879
122.521612,1,5.251692
122.521612,1,5.253464
-25.0,2,5.256969
-142.990713,3,5.2619
122.521612,1,5.263787
122.521612,1,5.265557
155.277774,1,5.267267
89.76545,1,5.269095
-142.990713,2,5.272628
57.009287,1,5.274577
55.277774,2,5.27802
-125.0,1,5.279933
155.277774,1,5.281803
-10.23455,2,5.285123
-77.478388,2,5.288351
-125.0,1,5.29015
-425.0,4,5.296573
-125.0,1,5.298443
-77.478388,3,5.303443
155.277774,1,5.305215
122.521612,1,5.307063
-125.0,1,5.308809
57.009287,1,5.310676
22.521612,2,5.314195
57.009287,1,5.316097
-25.0,2,5.319645
55.277774,1,5.321607
-10.23455,1,5.323537
89.76545,1,5.325413
-125.0,1,5.327346
155.277774,1,5.329225
89.76545,1,5.331095
89.76545,1,5.333016
57.009287,1,5.334892
-77.478388,2,5.33848
122.521612,1,5.340365
-125.0,1,5.342329
-10.23455,2,5.345767
-125.0,1,5.347665
