#{"t_start": 1788994989.4793754, "env_id": "None"}
r,l,t
13.25,27,67.011238
3.25,5,67.028336
-1.25,1,67.032421
18.5,25,67.105229
10.25,14,67.146173
2.5,20,67.198405
3.25,9,67.229583
-17.25,19,67.286974
1.5,18,67.334115
9.75,22,67.393156
18.5,25,67.468443
4.75,12,67.499899
3.25,6,67.516385
10.0,23,67.579071
10.0,20,67.633153
18.5,32,68.071655
4.25,11,68.098148
6.75,16,68.136688
2.25,16,68.176359
1.75,6,68.190935
2.75,5,68.202638
6.25,15,68.241241
11.0,21,68.292758
2.25,6,68.308962
7.0,14,68.343438
9.75,22,68.40007
3.75,22,68.453923
1.75,6,68.469228
2.25,7,68.487043
-2.25,4,68.497332
1.75,3,68.50492
4.75,12,68.533792
-0.75,1,68.536503
19.75,36,68.623456
-1.25,12,68.654062
5.75,14,68.689916
0.75,1,68.692946
2.75,8,68.714844
15.25,33,68.805315
12.75,15,68.84382
-0.25,14,68.878598
0.75,4,68.888126
7.25,17,68.929868
7.25,17,68.969731
1.75,15,69.005166
3.25,9,69.026789
-3.25,8,69.046967
7.75,16,69.085936
4.25,12,69.114119
2.25,7,69.131603
-6.0,15,69.166288
-1.75,8,69.185293
-0.25,2,69.190092
3.75,10,69.21361
9.5,18,69.267315
2.75,8,69.288751
-0.25,2,69.294211
0.75,16,69.657279
0.75,4,69.66733
13.25,18,69.712908
4.75,12,69.746791
0.25,3,69.755141
2.25,16,69.795781
6.0,21,69.847203
-11.75,18,69.890595
-0.75,1,69.893308
3.75,8,69.912213
1.75,18,69.955512
-0.25,2,69.960659
16.75,22,70.012337
6.75,16,70.051326
-0.75,1,70.054082
4.75,33,70.13224
0.25,3,70.140414
13.25,18,70.186893
8.0,28,70.260408
6.75,13,70.295573
12.0,24,70.357755
5.75,11,70.387468
0.75,1,70.390543
10.5,21,70.444038
1.25,5,70.456615
-0.25,2,70.461688
-0.25,2,70.466621
-0.25,2,70.471488
0.75,4,70.48102
9.75,22,70.534784
7.75,18,70.576593
0.25,3,70.584004
11.0,15,70.618148
0.25,3,70.625154
-6.25,14,70.658311
-1.25,3,70.666638
3.25,9,70.692224
-0.25,2,70.69767
9.25,20,70.744166
6.75,16,70.783472
-1.25,3,70.792067
5.25,13,70.828324
7.5,15,70.866692
11.0,21,70.916766
3.25,15,71.260742
11.0,22,71.311755
7.75,10,71.336985
10.75,24,71.397453
5.25,13,71.433205
6.25,15,71.471901
-1.25,1,71.474745
3.75,8,71.496097
-0.25,2,71.501952
10.75,24,71.563343
-0.25,2,71.568848
0.75,1,71.571616
0.25,3,71.57963
-0.25,2,71.585128
5.75,14,71.618281
1.75,27,71.69292
9.25,21,71.746956
5.75,20,71.798838
3.75,11,71.827294
-0.75,1,71.83006
-0.75,1,71.833013
-0.75,10,71.85843
0.75,1,71.861284
5.75,14,71.896902
8.5,17,71.940535
6.25,15,71.978853
6.25,15,72.017149
1.25,5,72.029487
3.25,9,72.050502
0.75,1,72.053374
-0.75,1,72.056351
-0.25,2,72.061955
-2.75,6,72.077848
0.75,4,72.088365
-1.25,3,72.096072
-0.25,2,72.101212
9.75,20,72.151145
10.25,18,72.195199
0.75,1,72.197715
0.75,1,72.200458
-0.75,7,72.216889
6.5,13,72.248602
-0.75,1,72.251626
4.25,11,72.278569
-0.75,1,72.281194
0.75,4,72.290598
8.25,19,72.335438
0.75,1,72.338236
-0.75,1,72.340976
-0.75,1,72.343549
0.25,3,72.351439
1.25,5,72.364387
0.75,1,72.367316
3.75,8,72.39313
9.5,14,72.431844
-0.25,2,72.437211
12.5,23,72.493071
2.75,8,72.513105
0.75,1,72.51586
7.75,18,72.852916
3.25,9,72.876519
9.0,18,72.92678
-0.75,1,72.930109
6.25,15,72.974267
-0.75,1,72.977059
2.25,10,73.003895
-0.75,4,73.016208
7.0,14,73.05517
18.25,22,73.110072
-0.25,2,73.115216
0.75,1,73.118006
7.25,15,73.155076
3.25,8,73.173965
-3.75,4,73.183356
-0.25,2,73.188425
5.75,14,73.221813
-2.25,4,73.231495
-0.25,2,73.236614
2.75,8,73.255122
-0.25,2,73.260192
2.75,14,73.293739
2.25,7,73.311333
-1.25,1,73.314244
0.75,4,73.325026
0.75,1,73.327948
0.25,3,73.336119
8.25,18,73.383508
0.75,1,73.386472
1.25,5,73.401366
-0.75,1,73.405084
-0.25,2,73.412494
0.75,4,73.426371
-0.25,2,73.433537
12.5,25,73.504122
-2.25,4,73.515793
4.25,20,73.581621
0.25,3,73.59205
-3.75,4,73.604147
-0.75,1,73.607387
1.25,5,73.621002
-0.75,1,73.62381
-11.75,12,73.655134
5.75,14,73.689465
-0.25,2,73.694287
1.75,6,73.709391
-1.25,1,73.712023
-1.25,3,73.719394
6.5,13,73.748378
-0.25,2,73.753102
1.25,8,73.771369
10.0,19,73.814787
-1.25,1,73.817539
11.5,23,73.87128
4.25,11,73.897239
0.75,4,73.907419
0.75,1,73.910203
6.25,15,73.946117
-0.75,1,73.948841
-1.25,3,73.956196
-0.25,2,73.961098
0.75,1,73.964016
8.75,11,73.98972
4.5,18,74.030841
-3.25,5,74.042915
2.25,4,74.053279
0.75,1,74.056209
1.75,6,74.071785
3.25,9,74.094471
1.75,4,74.104203
11.0,22,74.158399
10.25,15,74.498944
-0.25,2,74.504259
7.25,17,74.550553
0.75,1,74.553359
1.25,5,74.565893
9.25,21,74.623404
2.25,7,74.641364
-0.25,2,74.646665
-0.75,1,74.649472
21.0,30,74.724765
-9.25,11,74.754896
12.0,24,74.816147
10.0,17,74.855885
0.25,6,74.870711
8.0,14,74.90409
0.75,1,74.906838
8.75,15,74.943476
-0.25,2,74.948503
0.75,1,74.951169
4.75,12,74.979371
9.5,19,75.025387
-0.75,1,75.028495
1.75,6,75.044114
0.75,1,75.046839
2.25,19,75.094886
1.75,6,75.109737
-1.25,3,75.117597
0.75,11,75.145898
12.25,27,75.213784
-0.75,1,75.216579
7.5,15,75.25219
4.75,11,75.278126
0.75,1,75.280594
-1.25,3,75.28792
0.75,13,75.318562
5.75,14,75.350693
-19.25,21,75.401207
0.25,3,75.408734
12.25,21,75.460261
2.25,7,75.47998
0.75,1,75.482964
-0.25,2,75.488622
-9.25,11,75.515442
0.25,3,75.522454
-0.25,2,75.527521
7.75,18,75.570213
9.25,13,75.599988
-9.25,11,75.626706
-0.25,2,75.632164
-0.75,1,75.635017
10.25,18,75.678687
-0.25,2,75.683417
0.75,4,75.692821
-3.75,4,75.70211
-6.25,19,76.059016
7.75,16,76.097794
-0.75,1,76.100248
4.75,12,76.128993
10.25,23,76.183416
7.0,14,76.216063
3.25,9,76.237277
5.25,13,76.267658
-0.75,13,76.297348
11.5,19,76.341935
-3.25,5,76.353987
-0.75,1,76.356626
10.5,21,76.406501
10.0,20,76.460039
-0.25,2,76.465441
11.75,23,76.522613
11.5,23,76.581572
7.25,12,76.611647
-0.25,2,76.617009
5.25,13,76.649731
-1.25,3,76.658109
1.25,5,76.671011
-0.25,2,76.676752
9.25,14,76.711483
5.25,13,76.744501
-0.75,1,76.747164
0.75,1,76.749914
-1.25,1,76.752629
1.75,4,76.762338
17.0,25,76.820753
-8.0,17,76.861155
3.75,10,76.885789
0.25,3,76.893647
16.5,26,76.956511
0.75,4,76.966118
0.75,1,76.968542
11.25,23,77.021636
-1.25,3,77.029258
-9.25,11,77.057048
-1.25,3,77.064235
0.75,1,77.0669
0.25,3,77.074208
-0.25,2,77.07877
-9.25,11,77.105222
-0.25,2,77.110229
-14.25,16,77.147815
0.25,3,77.155265
0.25,3,77.163025
0.25,3,77.170926
-0.25,2,77.176216
5.25,9,77.198378
0.25,3,77.205893
-0.75,1,77.208452
5.25,13,77.238887
0.25,3,77.246126
32.0,48,77.678787
6.5,13,77.710551
-0.25,2,77.715683
-0.25,2,77.720914
9.0,18,77.767003
7.25,17,77.809153
0.75,1,77.811889
-1.25,3,77.819785
11.0,22,77.888359
3.25,9,77.914215
7.25,17,77.972764
4.75,12,78.005055
0.75,1,78.008284
16.25,35,78.113355
5.25,13,78.154443
6.25,15,78.197917
-0.75,1,78.20133
1.25,5,78.216257
3.5,21,78.271456
-0.75,1,78.274324
0.75,4,78.285222
-0.25,2,78.290637
9.0,18,78.335767
5.75,14,78.375818
-0.75,1,78.379485
16.5,31,78.460777
-3.25,5,78.47375
6.75,16,78.515118
-0.75,1,78.517999
0.75,1,78.521032
-7.25,9,78.54405
9.25,21,78.59428
5.25,13,78.626438
10.25,13,78.662461
-9.25,11,78.693851
9.75,22,78.752561
-16.75,23,78.841999
8.5,17,78.90415
7.5,15,78.952255
6.75,16,78.997131
3.5,15,79.040163
0.75,1,79.043023
-0.75,1,79.046076
1.25,5,79.058358
7.25,17,79.415425
3.25,9,79.436843
7.5,15,79.478744
-0.25,2,79.484374
-5.75,9,79.506888
-0.75,1,79.510012
9.75,16,79.551136
2.25,13,79.583684
-3.75,4,79.593606
0.25,3,79.600906
-1.25,1,79.603742
13.5,14,79.637937
8.25,19,79.688719
0.75,1,79.691892
1.75,6,79.708145
3.25,9,79.732605
11.75,22,79.792276
0.75,1,79.795213
12.5,17,79.840016
-0.25,2,79.845392
0.25,3,79.85371
1.25,5,79.868402
-0.75,1,79.871274
-5.25,13,79.905575
-0.25,2,79.911129
-1.25,6,79.926791
1.75,5,79.939255
0.75,4,79.950152
-0.25,2,79.955175
5.75,14,79.994632
-0.75,1,79.997447
-0.25,2,80.002839
2.25,6,80.017742
-0.75,1,80.020581
10.5,16,80.060143
0.25,3,80.068259
7.25,17,80.109526
-1.25,3,80.116953
0.75,4,80.128144
8.25,19,80.178307
-1.25,3,80.187569
-7.5,15,80.225372
0.75,1,80.228204
-4.25,6,80.242919
-9.75,15,80.286364
-0.75,1,80.291295
25.5,30,80.363931
23.0,23,80.423745
0.25,6,80.438234
22.5,25,80.493748
10.25,20,80.543141
25.5,30,80.614016
12.0,19,80.663917
0.75,4,80.674258
4.75,12,81.029299
0.75,4,81.039753
-0.75,1,81.042558
-3.25,5,81.056006
6.75,9,81.082306
-0.75,1,81.085253
2.75,14,81.120776
-0.25,2,81.12609
6.75,9,81.148574
-2.25,4,81.159478
1.25,5,81.172112
-0.25,2,81.177633
-1.25,3,81.185346
1.25,5,81.197177
3.25,15,81.235405
-1.25,3,81.248557
-0.25,2,81.257663
-0.75,1,81.261078
6.25,16,81.309286
7.75,18,81.361427
6.25,15,81.402596
-4.25,6,81.420004
-0.75,1,81.423296
0.25,3,81.432404
-0.25,2,81.438244
1.25,5,81.451995
3.25,9,81.475307
0.75,1,81.47815
-1.25,1,81.481075
2.25,7,81.499204
-1.25,3,81.506827
10.75,24,81.570562
5.25,13,81.60235
8.0,16,81.642704
6.25,24,81.705519
-0.25,2,81.710772
2.25,16,81.75093
0.75,1,81.754025
9.5,19,81.803018
0.25,3,81.810665
0.25,3,81.818153
8.25,17,81.85991
12.75,17,81.904501
4.75,12,81.933685
-0.25,2,81.939632
5.25,13,81.972428
8.25,17,82.01657
0.75,1,82.019522
-0.25,2,82.025599
5.75,14,82.061792
-2.25,4,82.073086
2.25,7,82.094631
5.75,14,82.130289
2.25,7,82.147898
-0.75,1,82.150684
0.75,4,82.161004
-2.75,9,82.184602
2.75,8,82.207633
9.25,21,82.263444
-3.75,7,82.281055
-0.75,1,82.283857
-2.25,4,82.294125
6.75,11,82.324492
6.25,15,82.362538
7.25,15,82.743491
-0.75,1,82.746498
2.25,7,82.767225
18.5,32,82.848739
0.75,4,82.859475
0.75,4,82.870558
9.25,21,82.927213
-1.25,3,82.935421
3.25,9,82.959098
0.75,4,82.96935
7.75,18,83.019433
0.75,3,83.027533
-0.75,1,83.030476
-4.25,9,83.054116
9.25,21,83.112301
0.75,1,83.115178
7.25,17,83.158288
-0.75,1,83.161697
4.25,11,83.19828
0.75,1,83.202046
7.0,14,83.24237
-0.75,1,83.245163
-0.25,2,83.250623
3.75,10,83.276524
0.75,1,83.279459
6.25,15,83.320243
2.75,8,83.341399
0.25,3,83.349562
3.75,10,83.375641
6.5,13,83.410333
0.75,4,83.42047
-0.25,2,83.425827
0.25,3,83.434077
-0.75,1,83.43746
0.75,1,83.440648
7.75,18,83.484473
3.75,10,83.510216
0.75,1,83.513006
12.75,29,83.593962
-0.75,1,83.596884
2.75,8,83.61806
8.5,20,83.674728
-1.25,6,83.693115
0.75,1,83.696475
-7.25,9,83.719701
8.0,16,83.761631
-0.25,2,83.768508
-0.25,2,83.777982
-0.25,2,83.784723
12.5,25,83.849123
-0.75,1,83.851658
-0.75,1,83.854456
6.25,15,83.892677
3.25,15,83.930544
1.25,21,83.979044
4.25,12,84.010594
-0.25,14,84.045106
0.75,1,84.047882
-1.25,1,84.050612
8.0,16,84.089195
-0.25,2,84.413402
0.25,3,84.421386
4.25,11,84.450621
5.25,9,84.473716
0.75,4,84.484364
-1.25,1,84.487044
0.25,3,84.495179
0.25,3,84.502936
9.0,18,84.548879
-0.25,2,84.554885
0.25,3,84.563383
2.25,7,84.58163
0.75,4,84.592086
-2.25,4,84.602452
-0.75,1,84.605363
1.25,5,84.61882
-0.25,2,84.624424
-0.25,2,84.629915
10.0,20,84.682423
-0.25,2,84.687874
2.75,11,84.717077
3.75,10,84.74274
10.0,14,84.779876
0.75,1,84.783297
-13.75,18,84.829474
10.5,17,84.872156
2.25,7,84.889477
-0.75,1,84.89245
10.75,19,84.942685
10.25,15,84.97957
9.75,19,85.027307
-0.25,2,85.032526
0.75,1,85.035342
1.25,4,85.04553
0.75,4,85.055781
9.75,22,85.111485
15.25,24,85.17264
1.25,5,85.185211
-0.75,11,85.210657
2.75,8,85.229889
-0.75,1,85.233285
9.0,18,85.280555
-2.25,4,85.291022
-0.25,13,85.323524
3.75,6,85.33971
5.75,13,85.373159
0.25,3,85.381822
-3.75,4,85.392339
-0.25,2,85.397715
6.25,15,85.43549
2.25,4,85.446948
8.25,17,85.496716
8.25,12,85.529702
1.25,5,85.542604
6.75,16,85.584696
8.25,18,85.629384
2.75,5,85.6416
10.25,22,85.698211
2.25,16,85.739151
-0.25,2,86.055097
0.25,3,86.063022
-5.25,7,86.08114
1.75,5,86.094704
0.25,3,86.102617
2.25,7,86.12286
8.25,18,86.169983
2.25,13,86.203685
10.0,22,86.261818
5.25,13,86.308531
13.0,24,86.395176
4.25,26,86.474508
2.75,8,86.494928
6.75,16,86.539971
6.0,12,86.577404
7.75,18,86.62495
4.25,11,86.653958
7.25,17,86.697432
6.75,16,86.73737
-0.25,2,86.742529
-2.25,4,86.752255
1.75,6,86.76763
1.25,5,86.780132
5.25,10,86.807396
0.25,3,86.815614
3.75,7,86.83385
-0.25,2,86.839626
0.75,1,86.842588
-0.25,2,86.849189
4.75,10,86.874925
6.25,15,86.911791
4.25,20,86.958403
-0.25,2,86.963522
13.0,17,87.00585
0.25,3,87.015607
-0.75,1,87.018557
12.25,27,87.088543
-0.25,2,87.09404
4.0,29,87.168702
0.75,1,87.171586
0.25,3,87.179422
-0.75,1,87.182155
0.25,3,87.190255
1.25,5,87.203071
6.5,13,87.235334
0.25,3,87.243489
-3.25,5,87.257387
-0.25,2,87.262814
2.25,7,87.281142
-0.25,2,87.286468
14.0,28,87.357502
0.75,4,87.368952
1.25,5,87.382793
0.25,3,87.390946
0.75,1,87.393573
0.25,3,87.401217
3.75,16,87.752637
3.75,10,87.778263
12.25,33,87.864267
0.25,3,87.872732
6.25,18,87.938107
-2.25,4,87.950493
0.75,1,87.954112
0.75,1,87.957344
0.25,3,87.972063
7.25,17,88.044585
0.25,12,88.076206
-0.25,2,88.081843
4.75,12,88.113406
-0.25,2,88.119485
7.25,15,88.167656
-0.25,2,88.173059
-0.25,2,88.178388
1.25,5,88.191203
-0.25,2,88.197283
8.75,20,88.260301
-0.75,1,88.264017
-3.25,5,88.278725
-6.25,11,88.318772
-1.25,1,88.322405
13.25,25,88.40006
-5.75,6,88.415454
-0.75,1,88.4182
-0.25,2,88.423604
1.75,6,88.439094
7.25,17,88.486206
0.25,3,88.494681
-4.25,15,88.535275
-0.75,1,88.538228
-0.75,1,88.541383
6.25,15,88.580348
10.25,21,88.632482
7.75,18,88.678184
-1.25,3,88.686251
0.25,3,88.694044
11.75,16,88.734906
7.25,16,88.774262
-0.75,1,88.777088
0.75,1,88.779945
-1.25,3,88.787597
1.75,5,88.800225
2.75,6,88.817201
3.25,9,88.841329
-0.75,1,88.844115
1.75,6,88.859578
2.75,8,88.881775
1.25,5,88.895442
-2.25,4,88.90696
-1.25,6,88.925013
-0.75,1,88.928812
32.0,48,89.062632
5.75,14,89.098783
0.25,3,89.106864
8.5,23,89.166504
1.75,6,89.181759
-1.25,3,89.189473
-1.0,19,89.624239
0.75,4,89.635092
-0.25,2,89.640634
-0.75,1,89.643623
3.75,16,89.68566
-0.75,1,89.688664
12.75,28,89.761223
10.0,20,89.808009
18.5,19,89.857601
-0.75,1,89.860451
-0.25,2,89.86604
8.5,17,89.913128
9.5,19,89.958606
-0.75,1,89.961446
-9.25,11,89.988144
1.25,5,90.00167
0.25,3,90.009583
-0.75,1,90.012397
10.75,24,90.075403
2.25,4,90.085256
-0.25,2,90.090861
-0.25,2,90.096076
0.25,3,90.10366
-0.75,1,90.106585
10.0,20,90.159604
0.75,4,90.170344
9.75,20,90.217918
-2.25,4,90.228364
0.25,3,90.235827
0.75,13,90.270294
6.25,15,90.318014
-0.75,1,90.321523
14.5,23,90.395218
12.25,27,90.472271
9.5,13,90.506947
5.0,19,90.562018
0.75,4,90.57529
0.25,3,90.584675
-0.75,1,90.588125
3.75,4,90.600201
10.75,22,90.669985
0.75,4,90.682324
-0.25,2,90.688231
-0.75,1,90.691039
-0.75,1,90.694146
-1.25,3,90.702161
7.25,14,90.737132
7.5,21,90.786947
8.25,19,90.832215
12.5,22,90.889602
17.0,34,91.292261
5.75,13,91.325596
10.0,23,91.422422
1.75,6,91.454681
-0.75,7,91.482702
7.5,21,91.552293
8.75,20,91.601919
-0.25,2,91.6067
6.5,13,91.638757
8.25,19,91.689655
-3.25,11,91.717881
-4.25,24,91.775998
-0.25,2,91.780989
17.5,32,91.859992
6.0,12,91.888289
-0.25,2,91.893223
0.75,1,91.895925
2.25,7,91.912515
1.75,6,91.926656
0.75,1,91.929204
5.75,11,91.954637
5.75,14,91.987104
3.75,10,92.010597
-0.25,2,92.01566
0.75,7,92.032429
0.75,4,92.04277
-1.25,3,92.049724
0.25,21,92.099614
9.5,19,92.145956
10.25,18,92.18944
0.75,4,92.198686
-1.25,3,92.205854
4.75,17,92.247044
0.75,1,92.249828
8.0,16,92.286868
9.5,14,92.320934
12.25,27,92.387209
5.25,13,92.417819
1.25,5,92.429694
4.25,20,92.475758
9.25,11,92.502374
-3.25,10,92.526036
-1.25,3,92.533504
-0.25,2,92.538305
-9.25,11,92.564382
0.25,3,92.571949
8.25,12,92.599102
33.75,45,93.008677
5.0,19,93.051873
20.75,39,93.143875
0.75,1,93.146625
-3.5,14,93.180241
-6.0,18,93.223176
6.5,13,93.253658
-0.25,2,93.258837
-0.75,1,93.261593
-4.25,6,93.276821
1.25,14,93.31106
-4.25,24,93.373212
25.5,30,93.454606
9.75,16,93.492968
-1.25,3,93.500762
-0.25,2,93.506663
-2.75,9,93.529749
-0.25,2,93.534873
12.75,24,93.590385
3.75,10,93.613997
7.75,16,93.651678
1.25,5,93.663947
12.75,28,93.731917
19.0,26,93.795824
14.5,23,93.851485
-0.75,7,93.868526
5.25,13,93.899875
0.25,3,93.907687
-1.25,3,93.915246
6.75,16,93.952371
3.25,5,93.964896
6.0,12,93.994213
3.25,10,94.018374
-1.25,1,94.021131
7.25,17,94.060466
-3.75,4,94.069531
12.25,19,94.11269
0.75,4,94.122161
7.25,17,94.471168
0.75,7,94.488363
7.75,18,94.537601
-13.25,19,94.59735
2.75,8,94.618448
8.75,13,94.651898
4.25,8,94.672566
2.25,5,94.686389
7.25,15,94.726211
0.25,6,94.743004
2.25,6,94.758913
2.75,14,94.795249
-0.25,2,94.8007
5.25,13,94.835376
0.75,1,94.838082
-0.25,2,94.843309
1.25,5,94.855709
2.25,19,94.899714
0.25,3,94.907609
-0.25,2,94.913242
0.75,4,94.923438
1.25,13,94.954589
8.75,18,94.995399
3.75,7,95.012039
6.75,16,95.050612
1.75,3,95.05811
2.75,14,95.091896
-0.75,1,95.094537
-12.5,17,95.135076
17.25,30,95.209459
10.5,21,95.259988
3.25,18,95.302884
-4.25,9,95.325595
-0.75,13,95.356671
-0.25,2,95.361892
6.75,16,95.400093
-0.25,2,95.405012
0.75,4,95.416133
-7.75,20,95.466224
4.75,12,95.495522
5.75,14,95.527243
2.75,5,95.539992
13.0,26,95.601662
3.0,14,95.634172
0.25,3,95.641998
5.25,9,95.66762
5.75,14,95.703971
5.75,11,95.731744
6.5,13,96.09062
0.75,1,96.093301
3.25,9,96.113809
-0.25,2,96.119125
6.75,12,96.150259
-0.75,1,96.153539
7.25,23,96.210452
8.75,20,96.257389
-2.25,4,96.266693
7.5,18,96.31063
5.25,13,96.344029
0.25,3,96.351084
-0.75,1,96.353851
7.75,15,96.391914
-0.75,1,96.394708
2.25,4,96.404402
-1.25,1,96.407156
6.75,14,96.443461
12.5,14,96.477302
0.25,3,96.484379
6.5,13,96.51524
-3.75,10,96.53725
11.5,23,96.590136
1.25,5,96.603346
12.5,25,96.667599
4.25,11,96.695277
-0.25,2,96.699963
-2.25,7,96.716354
-0.75,1,96.718953
-0.25,2,96.723741
0.75,4,96.733007
7.25,17,96.770845
-0.75,1,96.773319
-7.75,11,96.799837
-0.25,2,96.80444
-0.75,1,96.806973
2.75,17,96.846976
0.75,1,96.849625
0.25,3,96.856912
11.75,23,96.909769
-0.75,1,96.912215
-7.25,9,96.934976
-1.25,3,96.942662
-0.25,2,96.947361
-0.25,2,96.95209
2.75,8,96.971837
4.25,11,96.996889
-0.75,1,96.999368
6.75,14,97.033764
5.75,14,97.066157
-0.25,2,97.071088
12.0,19,97.116418
-0.25,2,97.121962
-0.75,10,97.147029
2.25,7,97.163379
7.0,14,97.196413
-6.75,13,97.227242
10.0,20,97.276394
-0.25,2,97.281433
0.75,1,97.284018
-1.25,9,97.305915
7.75,15,97.649606
0.75,1,97.652162
8.25,19,97.697205
-2.25,4,97.707089
0.75,1,97.709581
-0.75,1,97.712229
0.75,1,97.714775
0.75,4,97.724819
0.75,1,97.727552
0.25,3,97.735013
2.25,4,97.74528
1.25,14,97.779084
-0.25,2,97.783938
3.5,22,97.835554
-2.25,7,97.852249
4.75,10,97.877307
0.75,1,97.880069
19.75,41,97.974403
5.75,14,98.007286
-0.75,1,98.009744
8.5,17,98.048647
-2.25,4,98.058609
32.0,48,98.174397
9.5,19,98.221926
-0.25,2,98.226959
16.5,33,98.304456
-1.25,1,98.306988
6.75,14,98.34029
7.25,17,98.380626
6.75,11,98.408762
2.25,7,98.427686
0.75,1,98.43051
15.5,29,98.505381
8.75,11,98.534644
0.75,1,98.537833
0.25,3,98.545842
11.75,18,98.591727
8.75,12,98.621735
6.75,16,98.663221
3.25,15,98.700433
-2.25,4,98.710664
-0.25,2,98.715624
8.0,14,98.748377
-1.25,3,98.756525
-0.25,2,98.762245
3.75,10,98.78625
-0.25,2,98.791094
0.75,1,98.794056
3.75,8,98.814218
0.75,1,98.817156
5.25,13,98.850359
0.25,3,98.858456
8.5,17,99.200041
0.75,1,99.202957
9.25,21,99.254807
7.25,16,99.293421
7.25,17,99.333632
6.75,16,99.372709
1.75,6,99.388388
-0.25,2,99.393722
-0.75,1,99.396623
10.75,27,99.464979
11.5,19,99.515415
-1.25,3,99.523309
-9.75,19,99.568518
7.25,17,99.61141
10.25,20,99.662118
3.75,10,99.685832
5.75,11,99.71375
10.0,20,99.766228
1.75,6,99.781697
-0.75,1,99.784602
-0.25,2,99.789764
-2.75,6,99.805071
2.75,11,99.831496
0.75,1,99.834466
0.25,3,99.841612
12.5,22,99.896225
-5.25,7,99.914735
-0.25,2,99.92114
-1.75,5,99.936202
-0.25,2,99.94225
10.75,14,99.981367
6.75,12,100.013109
5.0,13,100.045982
21.0,31,100.125744
8.0,14,100.162283
3.75,4,100.172479
0.75,4,100.182789
-0.75,1,100.185632
0.75,1,100.188738
9.25,21,100.242253
10.5,21,100.293815
7.75,15,100.328104
-0.25,2,100.333328
-4.25,6,100.348472
8.0,16,100.390414
8.75,12,100.421651
17.5,29,100.81033
3.25,9,100.834741
-0.25,2,100.840114
0.75,4,100.850117
-13.25,15,100.887236
9.0,18,100.932191
-1.25,6,100.947462
5.75,14,100.981888
15.5,19,101.030392
5.75,14,101.065467
10.25,21,101.115184
2.75,8,101.137765
-0.25,2,101.143041
-1.25,3,101.15077
7.25,17,101.193072
-0.25,2,101.198314
4.75,12,101.228296
-0.25,2,101.23356
11.25,13,101.267352
2.75,8,101.287521
1.25,5,101.300442
0.75,4,101.311035
-0.25,2,101.31621
10.25,23,101.377438
-0.25,2,101.38511
-4.75,17,101.429989
-0.25,2,101.435358
-0.25,2,101.440673
-0.25,11,101.467727
2.75,5,101.481394
-4.25,6,101.495711
10.5,16,101.533792
-0.25,2,101.538546
13.5,23,101.59669
3.25,9,101.619594
9.75,15,101.657749
-1.25,3,101.665369
17.75,36,101.754859
-14.75,15,101.790745
-1.25,3,101.797794
-0.25,2,101.802952
-0.25,2,101.808789
1.75,6,101.824974
-0.75,1,101.827816
0.75,4,101.838151
14.5,26,101.900614
12.0,18,101.945359
-0.75,1,101.947944
0.75,1,101.950379
8.75,20,101.999028
-0.75,1,102.001948
7.75,18,102.04897
-8.25,10,102.074433
7.25,9,102.433021
-0.25,2,102.438645
8.0,14,102.479204
0.75,4,102.490745
4.75,12,102.524736
18.0,25,102.590381
-9.25,11,102.617444
0.75,1,102.620174
0.75,1,102.622935
2.75,7,102.639717
6.75,16,102.67809
10.0,23,102.735994
-0.25,2,102.741229
10.5,21,102.790941
-0.75,1,102.793869
-0.25,2,102.799384
6.75,16,102.840861
11.0,15,102.87784
10.0,20,102.92668
12.75,25,102.989013
-12.25,14,103.024023
5.75,14,103.060344
6.5,16,103.100471
6.75,16,103.1387
3.75,10,103.165486
8.0,16,103.206825
-0.25,2,103.212328
6.75,12,103.242969
5.25,11,103.271741
-6.25,8,103.291151
3.75,10,103.314415
0.75,1,103.31714
8.5,17,103.362519
-1.25,3,103.371638
7.75,18,103.418899
5.75,14,103.454214
8.75,17,103.500414
-3.5,20,103.552741
7.25,17,103.596846
-0.75,1,103.599788
7.0,17,103.643202
1.25,12,103.67383
-0.25,2,103.679182
-0.75,1,103.682077
5.25,22,104.115918
7.25,17,104.163833
-0.25,2,104.169142
-1.25,1,104.171838
2.25,13,104.203756
2.25,4,104.212958
7.25,20,104.262097
16.5,18,104.32012
0.25,3,104.327908
2.75,8,104.347887
22.5,25,104.414896
-0.25,3,104.423213
10.25,23,104.484075
0.75,1,104.487006
36.0,42,104.592232
5.25,13,104.62419
6.25,15,104.660439
0.75,1,104.663148
3.75,10,104.686614
-0.75,1,104.689337
0.75,4,104.699116
16.5,22,104.762213
0.75,1,104.765478
0.25,3,104.773708
12.25,24,104.836985
8.0,14,104.870453
5.25,13,104.90165
2.25,10,104.925251
9.25,16,104.963103
-0.25,2,104.968307
6.25,15,105.004142
3.25,9,105.025698
-1.25,15,105.067338
0.75,4,105.07808
-1.25,1,105.08104
-0.25,2,105.086382
8.75,23,105.140975
8.0,15,105.180812
2.25,7,105.198061
9.25,13,105.230891
0.75,1,105.233766
12.5,24,105.300757
0.25,3,105.308714
0.75,1,105.311521
10.75,16,105.351727
1.75,24,105.417693
-4.75,14,105.776606
7.75,15,105.818172
-0.75,1,105.821437
9.5,19,105.87223
27.0,46,105.98624
-1.25,3,105.99424
0.75,4,106.004704
0.25,3,106.012693
10.25,23,106.070736
-1.75,8,106.090474
12.5,25,106.150355
